SaleId,CustomerId,Flower,Quantity,TotalSale,SaleDate,StoreId
5481,142,Tulip,5,5,2023-06-05,22
5482,813,Sunflower,16,78,2024-01-09,6
5483,504,Sunflower,2,9,2023-05-24,10
5484,692,Tulip,16,52,2023-12-10,12
5485,224,Daisy,16,31,2024-01-16,3
5486,954,Violet,10,53,2023-07-08,21
5487,984,Orchid,20,13,2024-01-07,12
5488,914,Lily,8,89,2023-05-16,3
5489,163,Tulip,11,70,2023-04-11,6
5490,185,Peony,9,48,2023-05-01,24
5491,741,Sunflower,7,47,2023-09-12,6
5492,467,Orchid,11,85,2023-09-27,3
5493,302,Chrysanthemum,9,63,2023-11-26,18
5494,792,Orchid,17,1,2023-12-17,1
5495,784,Sunflower,18,89,2023-12-10,24
5496,73,Carnation,15,4,2023-03-23,7
5497,847,Peony,9,49,2024-02-10,8
5498,467,Violet,13,80,2023-04-18,25
5499,476,Lily,9,97,2023-12-01,13
5500,183,Rose,20,83,2023-07-25,7
5501,517,Rose,2,51,2023-10-05,6
5502,477,Lily,9,79,2023-05-12,17
5503,522,Orchid,1,42,2023-09-19,2
5504,613,Sunflower,19,43,2024-01-12,12
5505,454,Lily,5,41,2023-12-31,18
5506,163,Rose,5,57,2024-02-29,1
5507,29,Orchid,8,51,2024-02-16,8
5508,241,Lily,6,53,2023-10-03,21
5509,665,Lily,13,79,2023-04-24,3
5510,369,Rose,14,82,2023-03-27,9
5511,977,Violet,6,99,2023-09-18,20
5512,164,Daisy,5,65,2023-05-17,7
5513,304,Rose,7,18,2023-09-29,9
5514,129,Tulip,15,77,2023-06-26,14
5515,555,Daisy,12,70,2024-01-09,5
5516,800,Daisy,20,17,2023-05-25,24
5517,855,Peony,15,15,2024-02-09,2
5518,527,Carnation,3,83,2023-08-25,10
5519,697,Violet,19,40,2023-03-13,19
5520,145,Violet,5,62,2024-02-20,1
5521,333,Sunflower,14,77,2023-08-24,10
5522,119,Daisy,6,34,2023-03-13,24
5523,234,Violet,11,38,2023-08-21,13
5524,238,Peony,20,10,2023-03-14,10
5525,501,Carnation,6,58,2023-07-08,23
5526,685,Peony,11,87,2024-02-13,3
5527,508,Carnation,3,70,2023-06-03,17
5528,140,Tulip,1,41,2023-12-06,7
5529,173,Tulip,17,23,2023-10-06,16
5530,862,Orchid,17,91,2023-09-26,20
5531,439,Tulip,14,41,2023-10-02,23
5532,757,Orchid,11,80,2024-01-02,11
5533,322,Tulip,3,48,2024-01-10,21
5534,766,Violet,6,21,2023-07-18,22
5535,497,Chrysanthemum,15,12,2023-10-07,20
5536,308,Peony,14,12,2023-05-03,24
5537,974,Carnation,19,17,2023-05-03,3
5538,694,Orchid,18,78,2023-09-17,24
5539,71,Peony,4,71,2023-12-21,19
5540,611,Sunflower,18,11,2023-07-09,17
5541,258,Chrysanthemum,2,31,2024-02-29,16
5542,622,Tulip,10,61,2023-05-26,25
5543,583,Sunflower,4,38,2023-11-26,18
5544,333,Rose,11,14,2023-08-10,19
5545,425,Sunflower,13,41,2023-04-03,13
5546,618,Carnation,19,81,2023-09-15,18
5547,458,Rose,20,42,2023-11-17,11
5548,699,Peony,11,39,2024-01-04,7
5549,966,Carnation,8,7,2023-07-18,18
5550,582,Daisy,13,46,2023-09-13,15
5551,435,Carnation,15,97,2024-01-19,19
5552,363,Carnation,11,55,2023-03-10,9
5553,68,Carnation,16,9,2023-04-26,16
5554,352,Orchid,1,49,2023-12-15,13
5555,346,Peony,10,79,2023-11-28,5
5556,124,Peony,17,19,2023-08-14,23
5557,681,Lily,7,43,2023-11-20,3
5558,214,Carnation,13,49,2023-06-01,1
5559,374,Rose,9,81,2023-08-13,16
5560,80,Daisy,20,46,2023-06-28,9
5561,45,Peony,2,10,2023-08-31,6
5562,755,Daisy,11,65,2023-07-20,1
5563,392,Tulip,2,96,2023-04-08,17
5564,135,Lily,19,54,2023-05-23,18
5565,170,Orchid,4,22,2023-06-05,9
5566,402,Tulip,1,72,2023-11-30,19
5567,912,Chrysanthemum,2,58,2023-11-04,21
5568,173,Sunflower,16,84,2024-02-03,12
5569,997,Sunflower,8,6,2023-10-12,2
5570,306,Carnation,10,67,2023-12-29,1
5571,947,Tulip,18,66,2023-05-30,21
5572,950,Tulip,7,87,2024-02-23,21
5573,300,Rose,8,70,2023-12-18,9
5574,698,Lily,1,56,2023-09-24,17
5575,122,Daisy,13,66,2023-07-21,10
5576,742,Rose,13,17,2023-07-24,18
5577,503,Sunflower,12,99,2023-10-14,14
5578,731,Violet,9,15,2023-03-15,9
5579,815,Peony,6,40,2023-11-09,12
5580,390,Violet,16,40,2023-07-12,10
5581,799,Rose,1,78,2023-12-09,24
5582,94,Carnation,5,62,2023-11-18,7
5583,792,Carnation,11,11,2023-07-10,21
5584,199,Rose,19,21,2023-10-20,25
5585,401,Daisy,1,2,2023-11-10,5
5586,867,Peony,6,87,2023-04-24,4
5587,568,Violet,4,17,2023-11-13,20
5588,378,Rose,8,84,2023-05-23,23
5589,984,Chrysanthemum,17,69,2023-10-04,4
5590,350,Daisy,9,5,2023-07-18,10
5591,902,Tulip,6,49,2023-03-24,14
5592,723,Rose,15,79,2023-07-30,7
5593,220,Chrysanthemum,12,70,2023-06-19,24
5594,559,Violet,13,85,2023-10-18,13
5595,509,Tulip,9,46,2023-03-15,7
5596,937,Tulip,1,19,2023-08-15,20
5597,171,Lily,7,61,2023-07-25,11
5598,780,Rose,17,96,2023-06-17,8
5599,188,Peony,14,45,2024-02-22,17
5600,57,Lily,9,91,2023-09-23,1
5601,587,Rose,18,31,2024-01-30,7
5602,389,Peony,9,10,2023-08-27,12
5603,952,Chrysanthemum,4,65,2024-01-11,9
5604,170,Sunflower,8,78,2023-07-28,19
5605,772,Rose,13,59,2023-05-26,10
5606,441,Violet,17,91,2024-01-23,6
5607,347,Violet,18,47,2023-03-18,18
5608,292,Tulip,2,74,2024-01-18,9
5609,88,Rose,7,21,2023-08-31,23
5610,573,Tulip,19,97,2023-09-09,7
5611,452,Chrysanthemum,18,81,2023-05-15,13
5612,727,Sunflower,18,56,2023-06-04,5
5613,307,Carnation,12,18,2024-02-25,14
5614,412,Lily,1,3,2023-04-24,4
5615,473,Chrysanthemum,14,77,2023-09-01,17
5616,742,Sunflower,13,19,2024-01-31,18
5617,494,Lily,10,93,2024-03-02,20
5618,591,Daisy,16,82,2023-08-16,4
5619,5,Chrysanthemum,17,25,2023-12-01,4
5620,513,Violet,8,33,2024-01-05,12
5621,108,Violet,10,95,2024-01-18,22
5622,920,Chrysanthemum,17,58,2024-02-15,6
5623,705,Chrysanthemum,17,96,2023-12-07,8
5624,816,Tulip,8,52,2023-07-12,16
5625,954,Peony,5,33,2023-04-11,25
5626,856,Orchid,10,53,2023-10-19,21
5627,326,Lily,2,90,2024-02-05,25
5628,984,Lily,1,73,2023-09-29,1
5629,795,Violet,16,25,2023-05-23,21
5630,935,Violet,15,56,2023-04-19,12
5631,385,Chrysanthemum,14,52,2023-09-22,10
5632,909,Rose,15,18,2023-05-15,15
5633,722,Carnation,11,18,2023-07-16,23
5634,540,Lily,9,28,2023-08-10,9
5635,741,Sunflower,19,18,2023-11-21,9
5636,51,Tulip,5,59,2024-02-20,18
5637,680,Daisy,1,52,2024-02-15,16
5638,664,Violet,15,96,2023-08-16,18
5639,665,Chrysanthemum,17,41,2023-09-16,3
5640,466,Peony,19,72,2024-01-09,24
5641,2,Carnation,18,11,2023-09-21,2
5642,200,Sunflower,20,49,2024-03-07,10
5643,96,Daisy,4,9,2023-12-14,1
5644,249,Sunflower,5,39,2023-10-08,19
5645,930,Chrysanthemum,13,14,2023-06-11,4
5646,243,Orchid,4,87,2023-08-08,3
5647,353,Chrysanthemum,13,22,2023-07-18,17
5648,980,Rose,4,21,2023-10-25,24
5649,172,Daisy,2,72,2024-02-16,11
5650,508,Lily,17,59,2023-11-02,21
5651,547,Chrysanthemum,2,32,2023-11-01,8
5652,23,Daisy,10,84,2024-01-24,9
5653,642,Sunflower,2,30,2023-09-12,2
5654,931,Rose,18,1,2023-05-17,1
5655,311,Sunflower,1,18,2023-07-04,3
5656,850,Chrysanthemum,3,86,2024-01-29,5
5657,65,Violet,7,76,2023-04-16,22
5658,353,Orchid,17,59,2023-04-21,8
5659,811,Sunflower,15,74,2023-08-02,9
5660,573,Violet,14,40,2023-11-21,1
5661,385,Tulip,11,44,2023-10-12,2
5662,972,Carnation,5,7,2023-04-18,3
5663,830,Lily,11,93,2023-06-09,11
5664,32,Carnation,12,24,2023-07-27,24
5665,556,Sunflower,7,57,2023-12-28,20
5666,320,Lily,14,72,2023-11-06,7
5667,873,Chrysanthemum,18,84,2023-09-02,6
5668,282,Chrysanthemum,14,32,2023-03-16,20
5669,498,Daisy,6,69,2023-09-21,18
5670,244,Violet,12,15,2023-10-27,20
5671,386,Daisy,6,75,2023-10-03,2
5672,6,Violet,1,77,2024-01-25,11
5673,875,Lily,1,30,2023-10-09,7
5674,903,Tulip,13,89,2023-04-25,6
5675,66,Rose,16,67,2023-05-17,9
5676,857,Tulip,19,25,2024-01-25,5
5677,886,Peony,6,41,2023-03-08,12
5678,645,Carnation,7,49,2023-05-30,7
5679,603,Lily,20,11,2023-07-21,6
5680,401,Chrysanthemum,5,20,2023-10-13,11
5681,465,Chrysanthemum,20,58,2023-09-02,11
5682,169,Violet,2,16,2023-08-16,8
5683,149,Lily,16,91,2023-12-20,1
5684,32,Chrysanthemum,2,15,2023-12-12,5
5685,429,Chrysanthemum,13,79,2023-10-09,17
5686,72,Chrysanthemum,9,13,2023-06-01,6
5687,452,Daisy,10,54,2023-07-26,5
5688,413,Carnation,2,9,2023-05-01,3
5689,143,Tulip,18,79,2023-08-09,23
5690,921,Daisy,7,60,2023-09-29,24
5691,755,Tulip,14,86,2023-03-13,4
5692,469,Chrysanthemum,10,58,2024-02-13,20
5693,606,Sunflower,3,57,2023-04-21,1
5694,774,Chrysanthemum,11,80,2024-01-06,12
5695,704,Peony,20,38,2023-09-20,17
5696,983,Violet,10,4,2023-10-02,24
5697,114,Sunflower,11,92,2023-11-25,9
5698,774,Rose,7,5,2023-11-24,22
5699,127,Daisy,1,57,2023-03-27,24
5700,246,Chrysanthemum,19,34,2023-11-18,1
5701,193,Chrysanthemum,14,28,2023-06-07,5
5702,1,Peony,18,76,2024-02-07,23
5703,603,Lily,2,57,2023-03-24,19
5704,125,Peony,14,37,2024-01-12,25
5705,869,Daisy,13,28,2023-03-21,22
5706,421,Carnation,18,91,2023-09-30,17
5707,82,Rose,14,85,2023-05-02,25
5708,826,Sunflower,1,21,2023-09-21,9
5709,350,Carnation,6,95,2023-05-18,2
5710,407,Tulip,3,83,2024-01-21,10
5711,882,Tulip,5,51,2023-12-21,5
5712,413,Orchid,10,89,2023-10-19,3
5713,384,Violet,11,43,2023-05-23,7
5714,487,Lily,8,34,2024-02-28,16
5715,77,Sunflower,12,20,2023-11-17,16
5716,594,Lily,10,87,2023-08-08,22
5717,344,Carnation,16,59,2024-02-19,10
5718,100,Carnation,3,89,2024-01-16,21
5719,360,Orchid,12,97,2023-04-09,13
5720,584,Rose,3,54,2023-03-12,8
5721,1000,Chrysanthemum,16,57,2023-07-14,22
5722,334,Rose,14,24,2023-07-12,19
5723,639,Chrysanthemum,10,57,2023-07-07,10
5724,566,Rose,15,5,2023-06-30,8
5725,806,Rose,11,80,2023-10-18,2
5726,526,Rose,20,64,2023-11-10,1
5727,320,Rose,2,6,2023-06-26,2
5728,260,Daisy,2,46,2024-02-14,3
5729,493,Carnation,6,97,2023-07-24,6
5730,262,Sunflower,18,17,2024-02-01,11
5731,756,Daisy,15,25,2024-01-05,11
5732,841,Sunflower,17,91,2023-09-12,6
5733,879,Tulip,8,80,2023-07-07,21
5734,560,Violet,14,77,2023-11-09,22
5735,503,Violet,15,54,2023-10-23,4
5736,770,Carnation,15,25,2023-03-17,4
5737,190,Daisy,15,95,2024-03-03,22
5738,913,Violet,12,52,2023-08-23,22
5739,252,Violet,3,57,2023-12-02,6
5740,34,Carnation,8,34,2023-11-16,6
5741,212,Peony,13,63,2023-07-05,19
5742,456,Rose,4,28,2023-12-17,5
5743,221,Rose,3,50,2023-09-25,12
5744,410,Rose,3,6,2024-02-05,17
5745,834,Violet,20,52,2023-06-12,23
5746,732,Orchid,20,2,2023-11-18,14
5747,97,Carnation,5,35,2023-03-24,2
5748,446,Daisy,9,56,2023-04-30,7
5749,251,Rose,5,85,2023-11-18,16
5750,846,Carnation,17,0,2023-08-11,23
5751,866,Rose,12,31,2023-05-27,13
5752,912,Carnation,5,47,2024-02-11,17
5753,952,Violet,2,32,2023-12-31,5
5754,527,Peony,7,68,2023-11-11,5
5755,401,Peony,2,4,2024-02-02,1
5756,763,Peony,2,90,2024-02-10,16
5757,799,Lily,20,48,2024-01-14,18
5758,237,Sunflower,19,54,2024-02-24,18
5759,29,Sunflower,15,34,2023-07-20,2
5760,83,Orchid,1,46,2024-01-10,4
5761,217,Orchid,20,16,2023-12-04,22
5762,941,Tulip,15,67,2023-06-19,9
5763,101,Chrysanthemum,19,53,2023-05-07,22
5764,990,Tulip,12,59,2023-07-11,10
5765,150,Chrysanthemum,4,69,2024-02-13,12
5766,38,Chrysanthemum,9,60,2023-04-14,10
5767,642,Orchid,9,60,2023-10-30,19
5768,459,Chrysanthemum,15,88,2023-06-18,15
5769,692,Orchid,8,95,2024-02-05,19
5770,981,Chrysanthemum,2,60,2023-05-01,20
5771,347,Violet,15,93,2024-01-05,8
5772,916,Tulip,11,40,2024-02-09,23
5773,809,Lily,7,9,2024-01-17,16
5774,203,Peony,8,90,2023-09-19,15
5775,498,Violet,7,0,2023-05-01,7
5776,92,Daisy,6,92,2023-11-10,25
5777,382,Daisy,5,70,2023-06-30,8
5778,675,Lily,5,82,2023-04-21,22
5779,648,Chrysanthemum,6,99,2023-10-20,24
5780,437,Rose,19,36,2023-10-19,13
5781,441,Violet,19,92,2023-12-04,24
5782,267,Peony,13,35,2023-12-29,7
5783,185,Rose,16,27,2024-02-03,15
5784,611,Sunflower,16,23,2023-04-06,12
5785,846,Lily,20,38,2023-09-18,13
5786,770,Orchid,3,28,2023-03-17,20
5787,951,Lily,2,31,2023-11-10,18
5788,84,Orchid,1,43,2023-06-25,9
5789,178,Peony,10,35,2023-06-04,10
5790,987,Tulip,20,59,2023-06-29,11
5791,626,Daisy,20,60,2023-11-02,9
5792,978,Chrysanthemum,15,73,2023-09-09,25
5793,773,Lily,10,85,2023-03-25,11
5794,989,Lily,7,88,2023-06-04,21
5795,211,Daisy,19,97,2023-12-11,8
5796,312,Peony,19,46,2023-09-09,3
5797,615,Sunflower,1,85,2023-05-24,16
5798,278,Chrysanthemum,14,20,2023-09-11,2
5799,839,Peony,17,89,2023-05-14,15
5800,232,Orchid,3,97,2023-08-05,15
5801,782,Lily,13,82,2023-12-05,13
5802,72,Lily,10,81,2023-12-04,16
5803,992,Carnation,20,42,2024-01-27,22
5804,614,Chrysanthemum,12,54,2023-05-01,25
5805,109,Rose,18,22,2023-07-24,11
5806,791,Rose,17,14,2023-12-15,2
5807,86,Sunflower,15,15,2023-07-16,5
5808,975,Orchid,20,46,2024-02-10,21
5809,852,Tulip,3,27,2023-07-24,21
5810,188,Tulip,3,58,2023-08-01,7
5811,63,Daisy,6,81,2024-02-12,25
5812,242,Tulip,15,3,2024-01-10,1
5813,802,Rose,17,87,2023-11-11,16
5814,551,Chrysanthemum,16,50,2023-07-09,25
5815,618,Daisy,20,75,2024-02-29,25
5816,654,Rose,6,76,2023-09-28,11
5817,884,Lily,17,79,2024-02-22,25
5818,981,Tulip,11,3,2024-02-25,22
5819,331,Tulip,5,38,2023-12-07,12
5820,700,Orchid,6,29,2024-01-09,1
5821,432,Orchid,19,96,2023-11-02,4
5822,849,Carnation,19,47,2024-01-03,9
5823,496,Tulip,18,99,2023-05-22,5
5824,34,Violet,17,15,2023-09-17,7
5825,12,Chrysanthemum,12,35,2023-03-16,6
5826,886,Chrysanthemum,4,46,2023-06-11,10
5827,519,Tulip,17,86,2024-02-01,25
5828,491,Carnation,17,65,2024-01-31,12
5829,486,Violet,20,26,2024-01-18,16
5830,196,Carnation,20,17,2023-06-15,2
5831,686,Violet,20,49,2024-02-10,20
5832,292,Rose,13,53,2024-01-30,18
5833,214,Rose,20,33,2023-09-30,4
5834,81,Tulip,14,54,2023-10-01,20
5835,290,Tulip,1,60,2023-09-06,23
5836,763,Tulip,17,88,2023-07-22,21
5837,724,Tulip,6,97,2024-01-15,8
5838,252,Peony,12,39,2024-01-18,16
5839,877,Lily,17,14,2024-02-16,23
5840,69,Tulip,12,23,2023-05-02,4
5841,890,Daisy,3,64,2023-04-29,15
5842,686,Lily,3,48,2024-01-13,24
5843,295,Rose,2,41,2023-09-11,1
5844,842,Peony,3,6,2024-01-31,6
5845,343,Orchid,13,34,2024-02-20,2
5846,7,Sunflower,14,81,2023-04-09,15
5847,67,Sunflower,1,18,2023-09-07,5
5848,669,Sunflower,20,90,2023-11-14,12
5849,310,Tulip,3,26,2023-10-25,12
5850,216,Rose,2,18,2023-03-25,13
5851,629,Sunflower,18,18,2023-09-22,21
5852,571,Daisy,15,37,2023-12-06,15
5853,773,Peony,9,23,2023-12-05,4
5854,126,Violet,7,80,2023-07-09,9
5855,793,Peony,8,44,2023-11-09,12
5856,18,Daisy,12,43,2023-12-12,1
5857,811,Peony,20,20,2024-03-06,1
5858,75,Lily,6,34,2023-04-10,14
5859,561,Chrysanthemum,20,73,2024-01-23,7
5860,357,Carnation,5,96,2023-10-23,2
5861,851,Rose,7,62,2024-02-09,13
5862,229,Sunflower,20,60,2023-09-03,20
5863,519,Daisy,6,98,2023-04-24,19
5864,365,Carnation,9,9,2024-03-03,20
5865,525,Daisy,4,43,2024-02-14,18
5866,7,Daisy,13,63,2023-11-25,23
5867,123,Tulip,16,35,2024-02-05,9
5868,408,Orchid,6,97,2023-07-19,16
5869,364,Rose,15,37,2023-05-25,7
5870,163,Lily,12,24,2023-10-28,21
5871,137,Rose,17,44,2023-05-21,24
5872,394,Daisy,11,17,2023-06-03,3
5873,608,Lily,7,68,2023-05-19,18
5874,724,Tulip,2,7,2023-11-24,1
5875,743,Rose,13,23,2023-03-15,16
5876,521,Sunflower,16,60,2023-06-09,10
5877,466,Daisy,18,66,2023-09-01,17
5878,258,Sunflower,19,41,2023-12-26,10
5879,863,Sunflower,13,69,2023-09-23,4
5880,987,Violet,17,10,2023-09-29,17
5881,477,Carnation,3,81,2023-03-26,2
5882,36,Carnation,12,53,2023-08-11,2
5883,615,Rose,2,68,2023-06-13,13
5884,603,Orchid,10,55,2024-01-22,6
5885,981,Carnation,20,10,2023-10-21,5
5886,505,Rose,19,2,2024-02-15,2
5887,593,Daisy,15,78,2023-08-25,23
5888,393,Peony,2,25,2023-04-07,17
5889,231,Tulip,10,97,2023-03-22,21
5890,218,Lily,14,53,2023-04-23,17
5891,68,Peony,8,78,2023-08-22,4
5892,933,Sunflower,3,35,2023-07-09,7
5893,292,Orchid,20,99,2023-08-22,11
5894,139,Violet,11,93,2024-03-02,16
5895,202,Tulip,12,41,2023-12-03,8
5896,74,Carnation,7,3,2023-10-01,8
5897,13,Violet,11,39,2023-12-12,21
5898,332,Orchid,13,7,2023-04-10,9
5899,749,Violet,7,31,2023-04-18,18
5900,329,Tulip,18,35,2023-09-17,20
5901,146,Tulip,11,13,2023-08-08,24
5902,219,Orchid,3,15,2024-02-27,3
5903,168,Tulip,3,56,2023-10-11,5
5904,418,Tulip,20,38,2023-03-22,24
5905,333,Chrysanthemum,13,2,2023-03-12,24
5906,6,Orchid,4,75,2023-08-13,8
5907,574,Carnation,13,95,2023-03-28,23
5908,367,Carnation,2,8,2023-07-27,7
5909,659,Violet,6,73,2023-11-01,22
5910,588,Lily,4,54,2024-02-08,11
5911,812,Lily,3,64,2024-01-12,2
5912,771,Tulip,12,91,2023-10-21,8
5913,818,Orchid,18,95,2023-08-22,8
5914,787,Peony,5,79,2023-09-21,2
5915,579,Peony,13,1,2024-01-04,24
5916,225,Rose,15,4,2023-10-17,4
5917,106,Sunflower,10,64,2023-09-09,10
5918,567,Sunflower,4,83,2023-12-24,2
5919,268,Sunflower,20,86,2024-02-24,4
5920,379,Carnation,9,20,2024-03-04,11
5921,263,Tulip,2,67,2023-10-18,2
5922,241,Rose,2,63,2023-10-02,19
5923,515,Daisy,16,11,2023-08-19,14
5924,232,Carnation,17,52,2023-04-12,8
5925,225,Daisy,8,42,2023-04-18,14
5926,897,Daisy,3,30,2023-12-16,8
5927,788,Orchid,13,51,2023-09-09,17
5928,671,Carnation,10,48,2023-07-24,13
5929,69,Chrysanthemum,10,21,2023-07-10,22
5930,972,Rose,2,27,2023-03-30,23
5931,521,Orchid,3,1,2023-09-05,20
5932,882,Sunflower,2,44,2023-03-17,17
5933,193,Daisy,20,57,2023-07-13,25
5934,267,Tulip,11,27,2023-09-26,1
5935,610,Lily,17,64,2023-07-21,15
5936,559,Violet,7,22,2023-06-21,24
5937,642,Peony,3,29,2023-07-08,14
5938,504,Daisy,6,2,2023-06-13,21
5939,48,Carnation,6,88,2023-10-12,24
5940,55,Daisy,16,49,2024-03-07,22
5941,410,Chrysanthemum,12,62,2023-05-08,7
5942,686,Lily,3,29,2023-12-23,12
5943,241,Peony,5,16,2023-08-14,5
5944,865,Tulip,10,71,2024-02-07,2
5945,970,Carnation,18,10,2023-07-02,15
5946,496,Carnation,2,31,2023-11-14,23
5947,866,Tulip,14,6,2023-10-19,22
5948,514,Daisy,17,88,2023-09-19,3
5949,243,Lily,19,90,2024-03-07,6
5950,656,Peony,2,30,2024-02-19,12
5951,440,Orchid,18,10,2024-01-19,5
5952,10,Sunflower,17,33,2024-02-14,3
5953,31,Carnation,9,29,2024-01-29,9
5954,420,Carnation,13,86,2023-05-22,11
5955,477,Violet,10,12,2023-08-20,14
5956,464,Lily,14,75,2023-05-17,21
5957,427,Violet,7,99,2023-03-23,24
5958,386,Sunflower,16,5,2023-05-25,5
5959,176,Rose,15,80,2023-09-14,6
5960,770,Daisy,6,95,2024-02-20,21
5961,783,Tulip,5,82,2023-12-20,17
5962,329,Peony,3,73,2023-07-29,13
5963,10,Rose,6,99,2023-06-30,16
5964,13,Carnation,2,51,2024-01-10,17
5965,298,Chrysanthemum,2,57,2023-11-10,11
5966,945,Violet,17,78,2023-05-11,9
5967,843,Rose,4,36,2024-01-13,17
5968,350,Lily,18,59,2023-07-17,16
5969,830,Tulip,1,2,2023-06-11,7
5970,834,Lily,1,84,2024-02-11,20
5971,277,Peony,6,12,2023-04-27,16
5972,28,Peony,10,38,2023-05-20,19
5973,304,Daisy,2,13,2023-04-28,13
5974,425,Lily,20,88,2023-06-04,8
5975,608,Sunflower,5,85,2023-10-05,5
5976,234,Violet,17,26,2023-08-08,25
5977,179,Chrysanthemum,2,51,2024-01-06,4
5978,305,Tulip,8,11,2023-05-10,14
5979,268,Peony,1,64,2023-09-20,24
5980,128,Chrysanthemum,18,79,2023-06-22,16
5981,683,Daisy,13,83,2023-04-03,7
5982,994,Lily,20,84,2024-02-28,5
5983,810,Lily,12,98,2023-09-22,7
5984,814,Carnation,15,52,2024-03-07,3
5985,734,Tulip,4,36,2023-07-08,21
5986,749,Carnation,11,67,2023-10-17,6
5987,539,Tulip,10,57,2023-10-21,20
5988,346,Daisy,11,94,2023-06-15,6
5989,78,Carnation,1,89,2023-05-11,14
5990,387,Lily,8,3,2023-10-22,9
5991,820,Tulip,18,63,2023-04-28,22
5992,425,Peony,1,13,2023-12-23,8
5993,39,Rose,14,7,2023-09-29,1
5994,722,Orchid,17,44,2023-12-07,6
5995,792,Carnation,5,83,2023-04-17,16
5996,153,Chrysanthemum,16,60,2023-04-29,7
5997,907,Carnation,5,20,2024-01-03,25
5998,369,Orchid,11,2,2023-11-04,6
5999,130,Peony,6,22,2024-01-27,22
6000,123,Lily,17,16,2023-04-11,8
6001,604,Violet,9,15,2024-03-02,11
6002,16,Lily,7,83,2023-08-04,21
6003,72,Violet,1,50,2023-11-06,2
6004,984,Orchid,20,85,2023-08-09,4
6005,383,Chrysanthemum,6,3,2023-03-28,10
6006,607,Peony,4,10,2023-05-02,10
6007,743,Carnation,10,8,2023-04-30,8
6008,192,Chrysanthemum,3,52,2024-01-11,13
6009,376,Daisy,17,72,2023-06-24,12
6010,551,Violet,14,19,2023-11-25,7
6011,879,Peony,17,32,2023-08-05,14
6012,74,Sunflower,19,8,2023-07-26,25
6013,882,Tulip,15,35,2024-02-21,2
6014,393,Sunflower,1,67,2024-03-07,6
6015,917,Orchid,8,76,2023-06-05,20
6016,695,Sunflower,2,12,2023-08-01,3
6017,574,Chrysanthemum,19,40,2023-03-16,14
6018,544,Orchid,20,34,2024-02-14,17
6019,577,Sunflower,7,24,2023-06-16,19
6020,200,Rose,13,71,2023-11-15,2
6021,751,Lily,13,28,2024-03-03,1
6022,690,Peony,9,1,2023-04-09,11
6023,195,Daisy,3,62,2023-07-18,8
6024,374,Violet,8,1,2023-06-27,3
6025,523,Orchid,6,88,2023-05-06,17
6026,126,Lily,15,16,2023-06-16,20
6027,68,Tulip,4,6,2023-04-06,1
6028,959,Peony,11,56,2023-06-30,16
6029,648,Violet,18,10,2023-05-24,23
6030,551,Chrysanthemum,17,21,2023-07-26,1
6031,726,Daisy,4,44,2023-12-09,5
6032,762,Orchid,18,54,2024-01-13,20
6033,507,Rose,11,59,2023-05-05,23
6034,511,Violet,11,56,2023-05-19,9
6035,504,Violet,13,21,2024-03-03,18
6036,895,Violet,11,19,2023-10-16,11
6037,499,Rose,3,13,2023-05-29,15
6038,371,Chrysanthemum,13,10,2023-10-06,7
6039,928,Rose,5,23,2023-04-08,3
6040,324,Peony,12,61,2023-05-12,13
6041,513,Daisy,16,81,2023-11-08,4
6042,475,Rose,18,4,2023-11-15,18
6043,920,Lily,18,63,2023-04-19,10
6044,921,Chrysanthemum,11,1,2023-08-17,18
6045,640,Lily,17,34,2023-10-11,16
6046,686,Chrysanthemum,19,6,2023-05-06,5
6047,675,Sunflower,3,0,2023-05-11,14
6048,108,Violet,18,81,2023-06-25,22
6049,235,Rose,11,10,2023-11-19,18
6050,86,Peony,11,54,2023-11-25,15
6051,384,Peony,17,86,2023-05-31,1
6052,450,Chrysanthemum,10,93,2023-11-23,7
6053,206,Peony,2,33,2023-05-22,16
6054,691,Rose,5,90,2023-03-08,21
6055,400,Violet,12,13,2024-01-09,14
6056,622,Daisy,1,36,2023-09-08,24
6057,812,Rose,7,93,2024-01-29,19
6058,195,Violet,9,98,2023-08-17,13
6059,246,Tulip,19,95,2023-10-03,20
6060,373,Violet,17,77,2023-05-13,25
6061,820,Violet,7,47,2023-09-18,25
6062,197,Sunflower,19,16,2023-12-14,1
6063,242,Tulip,14,47,2024-01-08,14
6064,132,Carnation,13,65,2023-07-25,3
6065,944,Carnation,18,47,2023-12-15,13
6066,274,Tulip,6,62,2024-01-29,11
6067,131,Sunflower,13,92,2023-05-09,6
6068,173,Carnation,15,54,2023-04-13,20
6069,47,Daisy,18,21,2023-03-29,8
6070,365,Sunflower,17,57,2023-09-16,17
6071,156,Orchid,8,75,2023-08-10,11
6072,716,Carnation,1,97,2023-05-06,10
6073,561,Daisy,9,16,2024-02-09,12
6074,646,Orchid,14,20,2023-08-05,4
6075,506,Orchid,5,17,2023-07-09,18
6076,60,Chrysanthemum,19,56,2023-08-27,2
6077,750,Carnation,18,92,2023-11-29,5
6078,726,Daisy,5,80,2023-05-06,3
6079,947,Sunflower,3,82,2023-08-16,23
6080,942,Orchid,11,21,2024-01-17,12
6081,975,Violet,15,57,2023-09-11,6
6082,10,Carnation,8,51,2023-04-24,24
6083,728,Peony,12,93,2023-05-03,3
6084,944,Violet,13,59,2023-07-17,7
